id,state_name,country_id
1,Sant Julià de Loria,1
2,Ordino,1
3,La Massana,1
4,Encamp,1
5,Canillo,1
6,Andorra la Vella,1
7,Escaldes-Engordany,1
8,Imārat Umm al Qaywayn,2
9,Raʼs al Khaymah,2
10,Dubai,2
11,Sharjah,2
12,Fujairah,2
13,Ajman,2
14,Abu Dhabi,2
15,Zabul,3
16,Maidan Wardak Province,3
17,Takhar,3
18,Sar-e Pol Province,3
19,Samangan,3
20,Parwan,3
21,Paktika,3
22,Paktia,3
23,Oruzgan,3
24,Nimroz,3
25,Nangarhar,3
26,Logar,3
27,Laghman,3
28,Kunduz,3
29,Kunar,3
30,Kapisa,3
31,Kandahar,3
32,Kabul,3
33,Jowzjan,3
34,Herat,3
35,Helmand,3
36,Ghowr,3
37,Ghazni,3
38,Faryab,3
39,Farah,3
40,Bamyan,3
41,Balkh,3
42,Baghlan,3
43,Badghis,3
44,Badakhshan,3
45,Khowst,3
46,Nuristan,3
47,Daykundi,3
48,Panjshir,3
49,Saint Philip,4
50,Saint Peter,4
51,Saint Paul,4
52,Saint Mary,4
53,Saint John,4
54,Saint George,4
55,Redonda,4
56,Barbuda,4
57,Blowing Point,5
58,Sandy Ground,5
59,Sandy Hill,5
60,The Valley,5
61,East End,5
62,North Hill,5
63,West End,5
64,South Hill,5
65,The Quarter,5
66,North Side,5
67,Island Harbour,5
68,George Hill,5
69,Stoney Ground,5
70,The Farrington,5
71,Berat County,6
72,Dibër County,6
73,Elbasan County,6
74,Gjirokastër County,6
75,Korçë County,6
76,Kukës County,6
77,Durrës County,6
78,Fier County,6
79,Lezhë County,6
80,Shkodër County,6
81,Tirana,6
82,Vlorë County,6
83,Ararat,7
84,Syunik,7
85,Vayots Dzor,7
86,Yerevan,7
87,Aragatsotn,7
88,Armavir,7
89,Gegharkunik,7
90,Kotayk,7
91,Lori,7
92,Shirak,7
93,Tavush,7
94,Lunda Sul,8
95,Luanda Norte,8
96,Moxico,8
97,Cuando Cobango,8
98,Zaire,8
99,Uíge,8
100,Malanje,8
101,Luanda,8
102,Cuanza Norte,8
103,Cabinda,8
104,Bengo,8
105,Namibe,8
106,Huíla,8
107,Huambo,8
108,Cunene,8
109,Kwanza Sul,8
110,Bíe,8
111,Benguela,8
112,Misiones,10
113,Formosa,10
114,Buenos Aires F.D.,10
115,Entre Rios,10
116,Corrientes,10
117,Buenos Aires,10
118,Tucuman,10
119,Tierra del Fuego,10
120,Santiago del Estero,10
121,Santa Fe,10
122,Santa Cruz,10
123,San Luis,10
124,San Juan,10
125,Salta,10
126,Rio Negro,10
127,Neuquen,10
128,Mendoza,10
129,La Rioja,10
130,La Pampa,10
131,Jujuy,10
132,Cordoba,10
133,Chubut,10
134,Chaco,10
135,Catamarca,10
136,Western District,11
137,Swains Island,11
138,Eastern District,11
139,Manu'a,11
140,Rose Island,11
141,Vienna,12
142,Vorarlberg,12
143,Tyrol,12
144,Styria,12
145,Salzburg,12
146,Upper Austria,12
147,Lower Austria,12
148,Carinthia,12
149,Burgenland,12
150,Western Australia,13
151,South Australia,13
152,Northern Territory,13
153,Victoria,13
154,Tasmania,13
155,Queensland,13
156,New South Wales,13
157,Australian Capital Territory,13
158,Mariehamns stad,15
159,Ålands landsbygd,15
160,Ålands skärgård,15
161,Beyləqan,16
162,Zǝngilan,16
163,Yardımlı,16
164,Shusha,16
165,Salyan,16
166,Sabirabad,16
167,Saatlı,16
168,Bilǝsuvar,16
169,Neftçala,16
170,Nakhichevan,16
171,Masally,16
172,Lerik,16
173,Lənkəran,16
174,Laçın,16
175,Qubadlı,16
176,İmişli,16
177,Füzuli,16
178,Jabrayil,16
179,Jalilabad,16
180,Astara,16
181,Xocalı,16
182,Ağcabǝdi,16
183,Ağdam,16
184,Shirvan,16
185,Lankaran Sahari,16
186,Shusha City,16
187,Tǝrtǝr,16
188,Xankǝndi,16
189,Khojavend,16
190,Zərdab,16
191,Zaqatala,16
192,Yevlax,16
193,Oğuz,16
194,Ucar,16
195,Tovuz,16
196,Şamaxı,16
197,Shaki,16
198,Şǝmkir,16
199,Kürdǝmir,16
200,Qǝbǝlǝ,16
201,Qusar,16
202,Quba,16
203,Goygol Rayon,16
204,Xaçmaz,16
205,Kalbajar,16
206,Qazax,16
207,Goranboy,16
208,Qax,16
209,İsmayıllı,16
210,Göyçay,16
211,Shabran,16
212,Daşkǝsǝn,16
213,Balakǝn,16
214,Barda,16
215,Baki,16
216,Abşeron,16
217,Ağsu,16
218,Ağdaş,16
219,Gǝdǝbǝy,16
220,Ağstafa,16
221,Gǝncǝ,16
222,Mingǝcevir,16
223,Naftalan,16
224,Qobustan,16
225,Samux,16
226,Shaki City,16
227,Siyǝzǝn,16
228,Sumqayit,16
229,Xızı,16
230,Yevlax City,16
231,Hacıqabul,16
232,Federation of B&H,17
233,Srpska,17
234,Brčko,17
235,Saint Thomas,18
236,Saint Philip,18
237,Saint Peter,18
238,Saint Michael,18
239,Saint Lucy,18
240,Saint Joseph,18
241,Saint John,18
242,Saint James,18
243,Saint George,18
244,Saint Andrew,18
245,Christ Church,18
246,Rajshahi Division,19
247,Dhaka,19
248,Chittagong,19
249,Khulna,19
250,Barisāl,19
251,Sylhet,19
252,Rangpur Division,19
253,Mymensingh Division,19
254,Brussels Capital,20
255,Wallonia,20
256,Flanders,20
257,Boucle du Mouhoun,21
258,Cascades,21
259,Centre,21
260,Centre-Est,21
261,Centre-Nord,21
262,Centre-Ouest,21
263,Centre-Sud,21
264,Est,21
265,Hauts-Bassins,21
266,Nord,21
267,Plateau-Central,21
268,Sahel,21
269,Sud-Ouest,21
270,Razgrad,22
271,Montana,22
272,Vratsa,22
273,Varna,22
274,Dobrich,22
275,Sofia,22
276,Ruse,22
277,Plovdiv,22
278,Pleven,22
279,Pernik,22
280,Pazardzhik,22
281,Lovech,22
282,Haskovo,22
283,Sofia-Capital,22
284,Burgas,22
285,Blagoevgrad,22
286,Gabrovo,22
287,Kardzhali,22
288,Kyustendil,22
289,Shumen,22
290,Silistra,22
291,Sliven,22
292,Smolyan,22
293,Stara Zagora,22
294,Targovishte,22
295,Veliko Tarnovo,22
296,Vidin,22
297,Yambol,22
298,Muharraq,23
299,Manama,23
300,Southern Governorate,23
301,Northern,23
302,Makamba,24
303,Bururi,24
304,Muramvya,24
305,Gitega,24
306,Ruyigi,24
307,Cankuzo,24
308,Karuzi,24
309,Bubanza,24
310,Cibitoke,24
311,Ngozi,24
312,Kayanza,24
313,Muyinga,24
314,Kirundo,24
315,Rutana,24
316,Mwaro,24
317,Bujumbura Mairie,24
318,Bujumbura Rural,24
319,Rumonge,24
320,Zou,25
321,Ouémé,25
322,Mono,25
323,Borgou,25
324,Atlantique,25
325,Atakora,25
326,Alibori,25
327,Collines,25
328,Kouffo,25
329,Donga,25
330,Littoral,25
331,Plateau,25
332,Warwick,27
333,Southampton,27
334,Smithʼs,27
335,Sandys,27
336,Saint Georgeʼs,27
337,Saint George,27
338,Pembroke,27
339,Paget,27
340,Hamilton,27
341,Hamilton city,27
342,Devonshire,27
343,Tutong,28
344,Temburong,28
345,Brunei-Muara District,28
346,Belait,28
347,Tarija Department,29
348,Santa Cruz Department,29
349,Potosí Department,29
350,Pando,29
351,Oruro,29
352,La Paz Department,29
353,Cochabamba,29
354,Chuquisaca Department,29
355,Beni Department,29
356,Bonaire,30
357,Saba,30
358,Sint Eustatius,30
359,Rio Grande do Norte,31
360,Piauí,31
361,Pernambuco,31
362,Paraíba,31
363,Pará,31
364,Maranhão,31
365,Ceará,31
366,Amapá,31
367,Alagoas,31
368,Sergipe,31
369,São Paulo,31
370,Santa Catarina,31
371,Rio Grande do Sul,31
372,Rio de Janeiro,31
373,Paraná,31
374,Minas Gerais,31
375,Mato Grosso do Sul,31
376,Mato Grosso,31
377,Goiás,31
378,Federal District,31
379,Espírito Santo,31
380,Bahia,31
381,Tocantins,31
382,Roraima,31
383,Amazonas,31
384,Acre,31
385,Rondônia,31
386,San Salvador,32
387,Ragged Island,32
388,Berry Islands,32
389,New Providence,32
390,Mayaguana,32
391,Long Island,32
392,Inagua,32
393,Harbour Island,32
394,Freeport,32
395,Exuma,32
396,Cat Island,32
397,Bimini,32
398,Acklins,32
399,Black Point,32
400,Central Abaco,32
401,Central Andros,32
402,Central Eleuthera,32
403,Crooked Island and Long Cay,32
404,East Grand Bahama,32
405,Grand Cay,32
406,Hope Town,32
407,Mangrove Cay,32
408,Moore’s Island,32
409,North Abaco,32
410,North Andros,32
411,North Eleuthera,32
412,Rum Cay,32
413,South Abaco,32
414,South Andros,32
415,South Eleuthera,32
416,Spanish Wells,32
417,West Grand Bahama,32
418,Bumthang District,33
419,Chukha,33
420,Dagana,33
421,Tsirang District,33
422,Sarpang District,33
423,Haa,33
424,Lhuntse,33
425,Mongar,33
426,Paro,33
427,Pemagatshel,33
428,Punakha,33
429,Samtse District,33
430,Samdrup Jongkhar,33
431,Zhemgang District,33
432,Trashigang District,33
433,Thimphu District,33
434,Tongsa,33
435,Wangdi Phodrang,33
436,Gasa,33
437,Trashi Yangste,33
438,Ngwaketsi,35
439,South-East,35
440,North-East,35
441,North-West,35
442,Kweneng,35
443,Kgatleng,35
444,Kgalagadi,35
445,Ghanzi,35
446,Chobe,35
447,Central,35
448,City of Francistown,35
449,Gaborone,35
450,Jwaneng,35
451,Lobatse,35
452,Selibe Phikwe,35
453,Sowa Town,35
454,Vitebsk,36
455,Mogilev,36
456,Minsk,36
457,Minsk City,36
458,Grodnenskaya,36
459,Gomel Oblast,36
460,Brest,36
461,Toledo,37
462,Southern District,37
463,Orange Walk District,37
464,Corozal,37
465,Cayo,37
466,Belize,37
467,Alberta,38
468,British Columbia,38
469,Manitoba,38
470,New Brunswick,38
471,Northwest Territories,38
472,Nova Scotia,38
473,Nunavut,38
474,Ontario,38
475,Prince Edward Island,38
476,Quebec,38
477,Saskatchewan,38
478,Yukon,38
479,Newfoundland and Labrador,38
480,Tshuapa,40
481,Tshopo,40
482,Tanganyika,40
483,South Kivu,40
484,Sankuru,40
485,Nord Kivu,40
486,Mongala,40
487,Maniema,40
488,Kasai-Central,40
489,Kasaï-Oriental,40
490,Kasai,40
491,Ituri,40
492,Haut-Uele,40
493,Haut-Lomami,40
494,Équateur,40
495,Bas-Uele,40
496,Lualaba,40
497,Mai-Ndombe,40
498,Kwilu,40
499,Kwango,40
500,Kinshasa,40
501,Bas-Congo,40
502,Haut-Katanga,40
503,Lomami,40
504,Nord-Ubangi,40
505,Sud-Ubangi,40
506,Vakaga,41
507,Ouaka,41
508,Mbomou,41
509,Haut-Mbomou,41
510,Haute-Kotto,41
511,Basse-Kotto,41
512,Bamingui-Bangoran,41
513,Sangha-Mbaéré,41
514,Ouham-Pendé,41
515,Ouham,41
516,Ombella-M'Poko,41
517,Nana-Mambéré,41
518,Lobaye,41
519,Kémo,41
520,Mambéré-Kadéï,41
521,Nana-Grébizi,41
522,Bangui,41
523,Sangha,42
524,Pool,42
525,Plateaux,42
526,Niari,42
527,Likouala,42
528,Lékoumou,42
529,Kouilou,42
530,Cuvette,42
531,Bouenza,42
532,Brazzaville,42
533,Cuvette-Ouest,42
534,Pointe-Noire,42
535,Zurich,43
536,Zug,43
537,Vaud,43
538,Valais,43
539,Uri,43
540,Ticino,43
541,Thurgau,43
542,Solothurn,43
543,Schwyz,43
544,Schaffhausen,43
545,Saint Gallen,43
546,Obwalden,43
547,Nidwalden,43
548,Neuchâtel,43
549,Lucerne,43
550,Jura,43
551,Grisons,43
552,Glarus,43
553,Geneva,43
554,Fribourg,43
555,Bern,43
556,Basel-City,43
557,Basel-Landschaft,43
558,Appenzell Ausserrhoden,43
559,Appenzell Innerrhoden,43
560,Aargau,43
561,Yamoussoukro,44
562,Bas-Sassandra,44
563,Comoé,44
564,Denguélé,44
565,Gôh-Djiboua,44
566,Lacs,44
567,Lagunes,44
568,Montagnes,44
569,Sassandra-Marahoué,44
570,Savanes,44
571,Vallée du Bandama,44
572,Woroba,44
573,Zanzan,44
574,Abidjan,44
575,Aitutaki,45
576,Atiu,45
577,Mangaia,45
578,Manihiki,45
579,Ma'uke,45
580,Mitiaro,45
581,Palmerston,45
582,Penrhyn,45
583,Pukapuka,45
584,Rakahanga,45
585,Rarotonga,45
586,Valparaíso,46
587,Tarapacá,46
588,Santiago Metropolitan,46
589,Maule Region,46
590,Los Lagos Region,46
591,O'Higgins Region,46
592,Coquimbo Region,46
593,Biobío,46
594,Atacama,46
595,Araucanía,46
596,Antofagasta,46
597,Aysén,46
598,Region of Magallanes,46
599,Arica y Parinacota,46
600,Los Ríos Region,46
601,Ñuble,46
602,South-West,47
603,South,47
604,West,47
605,North-West,47
606,North,47
607,Littoral,47
608,Far North,47
609,East,47
610,Centre,47
611,Adamaoua,47
612,Tibet,48
613,Qinghai,48
614,Xinjiang,48
615,Zhejiang,48
616,Yunnan,48
617,Tianjin,48
618,Sichuan,48
619,Shanxi,48
620,Shanghai,48
621,Shandong,48
622,Shaanxi,48
623,Ningxia Hui Autonomous Region,48
624,Jiangxi,48
625,Jiangsu,48
626,Hunan,48
627,Hubei,48
628,Henan,48
629,Hebei,48
630,Hainan,48
631,Guizhou,48
632,Guangxi,48
633,Guangdong,48
634,Gansu,48
635,Fujian,48
636,Chongqing,48
637,Anhui,48
638,Inner Mongolia,48
639,Liaoning,48
640,Jilin,48
641,Heilongjiang,48
642,Beijing,48
643,Vichada,49
644,Vaupés,49
645,Valle del Cauca,49
646,Tolima,49
647,Sucre,49
648,Santander,49
649,San Andres y Providencia,49
650,Risaralda,49
651,Quindío,49
652,Putumayo,49
653,Norte de Santander Department,49
654,Nariño,49
655,Meta,49
656,Magdalena,49
657,La Guajira Department,49
658,Huila,49
659,Guaviare,49
660,Guainía Department,49
661,Cundinamarca,49
662,Córdoba,49
663,Chocó,49
664,Cesar,49
665,Cauca,49
666,Casanare Department,49
667,Caquetá,49
668,Caldas Department,49
669,Boyacá,49
670,Bolívar,49
671,Bogota D.C.,49
672,Atlántico,49
673,Departamento de Arauca,49
674,Antioquia,49
675,Amazonas,49
676,San José,50
677,Puntarenas Province,50
678,Limón Province,50
679,Heredia Province,50
680,Guanacaste Province,50
681,Cartago Province,50
682,Alajuela Province,50
683,Villa Clara Province,51
684,Santiago de Cuba,51
685,Sancti Spíritus Province,51
686,Pinar del Río,51
687,Matanzas Province,51
688,Las Tunas,51
689,Isla de la Juventud,51
690,Holguín Province,51
691,Guantánamo Province,51
692,Granma Province,51
693,Havana,51
694,Cienfuegos Province,51
695,Ciego de Ávila Province,51
696,Camagüey,51
697,Artemisa,51
698,Mayabeque,51
699,Tarrafal,52
700,São Vicente,52
701,Santa Catarina,52
702,Sal,52
703,Ribeira Grande,52
704,Praia,52
705,Paul,52
706,Maio,52
707,Brava,52
708,Boa Vista,52
709,Mosteiros,52
710,Santa Cruz,52
711,São Domingos,52
712,São Filipe,52
713,São Miguel,52
714,Porto Novo,52
715,Ribeira Brava,52
716,Santa Catarina do Fogo,52
717,São Salvador do Mundo,52
718,Tarrafal de São Nicolau,52
719,São Lourenço dos Órgãos,52
720,Ribeira Grande de Santiago,52
721,Pafos,55
722,Nicosia,55
723,Limassol,55
724,Larnaka,55
725,Keryneia,55
726,Ammochostos,55
727,Prague,56
728,South Moravian,56
729,Jihočeský kraj,56
730,Vysočina,56
731,Karlovarský kraj,56
732,Královéhradecký kraj,56
733,Liberecký kraj,56
734,Olomoucký,56
735,Moravskoslezský,56
736,Pardubický,56
737,Plzeň Region,56
738,Central Bohemia,56
739,Ústecký kraj,56
740,Zlín,56
741,Thuringia,57
742,Schleswig-Holstein,57
743,Saxony-Anhalt,57
744,Saxony,57
745,Saarland,57
746,Rheinland-Pfalz,57
747,North Rhine-Westphalia,57
748,Lower Saxony,57
749,Mecklenburg-Vorpommern,57
750,Hesse,57
751,Hamburg,57
752,Bremen,57
753,Brandenburg,57
754,Berlin,57
755,Bavaria,57
756,Baden-Wurttemberg,57
757,Tadjourah,58
758,Obock,58
759,Djibouti,58
760,Dikhil,58
761,Ali Sabieh,58
762,Arta,58
763,Capital Region,59
764,Central Jutland,59
765,North Denmark,59
766,Zealand,59
767,South Denmark,59
768,Saint Peter,60
769,Saint Paul,60
770,Saint Patrick,60
771,Saint Mark,60
772,Saint Luke,60
773,Saint Joseph,60
774,Saint John,60
775,Saint George,60
776,Saint David,60
777,Saint Andrew,60
778,Valverde,61
779,Santiago Rodríguez,61
780,Santiago,61
781,San Pedro de Macorís,61
782,San Juan,61
783,San Cristóbal,61
784,Sánchez Ramírez,61
785,Samaná,61
786,Hermanas Mirabal,61
787,Puerto Plata,61
788,Peravia,61
789,Pedernales,61
790,Nacional,61
791,Monte Plata,61
